invoiceTypeId,invoiceItemSeqId,invoiceDate,invoiceId,partyDetails,partyId,itemDescription,productId,quantity,Unit,price,amount
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/139,"SAHARA TRADERS, MALOUT PUNJAB",CP0143,Patanjali Fluorescens 1 Kg,PB0021,30,BOX,1113.72,33411.6
SALES_INVOICE,1,2019-04-29 00:00:000,HRD/19-20/14,AASTHA ENTERPRISES Roorke,PRT0211,PLASTIC-PET,PB0704,3970,Kgs.,22,87340
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/140,"PREM TRADERS, MALLAWALA PJ",CP0133,Patanjali Tricho 1 Kg,PB0019,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/141,"RANA TRADING COMPANY, ATARI PJ",CP0139,Patanjali Tricho 1 Kg,PB0019,10,BOX,1113.72,11137.2
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/141,"RANA TRADING COMPANY, ATARI PJ",CP0139,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/142,KUKAR TRADING CO. Arni Wala,CP0097,Patanjali Nemakill 1 Kg,PB0022,10,BOX,1012.56,10125.6
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/142,KUKAR TRADING CO. Arni Wala,CP0097,Patanjali Tricho 1 Kg,PB0019,5,BOX,1113.72,5568.6
SALES_INVOICE,3,2019-06-26 00:00:000,HRD/19-20/142,KUKAR TRADING CO. Arni Wala,CP0097,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,4,2019-06-26 00:00:000,HRD/19-20/142,KUKAR TRADING CO. Arni Wala,CP0097,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/143,"GIANA TRADING COMPANY, RAMAN-MANDI PJ",CP0084,Patanjali Tricho 1 Kg,PB0019,15,BOX,1113.72,16705.8
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/143,"GIANA TRADING COMPANY, RAMAN-MANDI PJ",CP0084,Patanjali Suraksha 1 Kg,PB0020,5,BOX,1113.72,5568.6
SALES_INVOICE,3,2019-06-26 00:00:000,HRD/19-20/143,"GIANA TRADING COMPANY, RAMAN-MANDI PJ",CP0084,Patanjali Fluorescens 1 Kg,PB0021,15,BOX,1113.72,16705.8
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/144,MALWA TRADING CO.  SINGO PJ,CP0107,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/144,MALWA TRADING CO.  SINGO PJ,CP0107,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/145,"New Garg Seeds Store, Talwandi, PB",CP0110,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/145,"New Garg Seeds Store, Talwandi, PB",CP0110,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/146,"SINGLA FERTILIZERS, MANSA PUNJAB",CP0153,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/146,"SINGLA FERTILIZERS, MANSA PUNJAB",CP0153,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/147,KANSAL TRADING CO. SARDULGRH PB,CP0092,Patanjali Suraksha 1 Kg,PB0020,5,BOX,1113.72,5568.6
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/147,KANSAL TRADING CO. SARDULGRH PB,CP0092,Patanjali Fluorescens 1 Kg,PB0021,5,BOX,1113.72,5568.6
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/148,"SHARMA & CO KHAD BHANDAR, JAHANER PB",CP0147,Patanjali Suraksha 1 Kg,PB0020,5,BOX,1113.72,5568.6
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/148,"SHARMA & CO KHAD BHANDAR, JAHANER PB",CP0147,Patanjali Fluorescens 1 Kg,PB0021,5,BOX,1113.72,5568.6
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/149,"KASHMIRI LAL MOHAN LAL, BHUCHHA PB",CP0093,Patanjali Suraksha 1 Kg,PB0020,5,BOX,1113.72,5568.6
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/149,"KASHMIRI LAL MOHAN LAL, BHUCHHA PB",CP0093,Patanjali Fluorescens 1 Kg,PB0021,5,BOX,1113.72,5568.6
SALES_INVOICE,1,2019-04-29 00:00:000,HRD/19-20/15,N.S. Traders,CP0006,Mix Kachra,PB0188,1010,Kgs.,5,5050
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/150,"DEVINDRA KHETI SEWA CENTRE, BHIKHI PB",CP0080,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/150,"DEVINDRA KHETI SEWA CENTRE, BHIKHI PB",CP0080,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/151,"ANSHPREET TRADING CO, Bhatinda PB",CP0073,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/151,"ANSHPREET TRADING CO, Bhatinda PB",CP0073,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/152,"Shri Chand Raj Kumar, Bhatinda",CP0150,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/152,"Shri Chand Raj Kumar, Bhatinda",CP0150,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/153,"JOTIRAM SATPAUL, SANGAT MANDI PB",CP0091,Patanjali Suraksha 1 Kg,PB0020,10,BOX,1113.72,11137.2
SALES_INVOICE,2,2019-06-26 00:00:000,HRD/19-20/153,"JOTIRAM SATPAUL, SANGAT MANDI PB",CP0091,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,1,2019-06-26 00:00:000,HRD/19-20/154,PBRI Pvt.Ltd. Branch Bihar,CP0125,Rock Phosphate 30%,PB0025,34270,Kgs.,8.9,305003
SALES_INVOICE,1,2019-06-27 00:00:000,HRD/19-20/155,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Jaivik PROM 40 Kg,PB0914,415,Pcs.,640,265600
SALES_INVOICE,2,2019-06-27 00:00:000,HRD/19-20/155,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Jaivik Khad 40 Kg,PB0002,100,Pcs.,480,48000
SALES_INVOICE,3,2019-06-27 00:00:000,HRD/19-20/155,PBRI Pvt. Ltd. Punjab Branch,CP0061,Dharti Ka Doctor (50 Set) Punjab,PB1409,24,Pcs.,2117.8,50827.2
SALES_INVOICE,1,2019-06-28 00:00:000,HRD/19-20/156,PBRI RAJ BRANCH,CP0126,Patanjali Jaivik PROM 40 Kg,PB0914,610,Pcs.,640,390400
SALES_INVOICE,1,2019-06-28 00:00:000,HRD/19-20/157,"ROCKY AGRO NEEDS,FATEHABAD,HARYANA",CP0062,Patanjali Fluorescens 1 Kg,PB0021,20,BOX,1113.72,22274.4
SALES_INVOICE,2,2019-06-28 00:00:000,HRD/19-20/157,"ROCKY AGRO NEEDS,FATEHABAD,HARYANA",CP0062,Patanjali Suraksha 1 Kg,PB0020,20,BOX,1113.72,22274.4
SALES_INVOICE,3,2019-06-28 00:00:000,HRD/19-20/157,"ROCKY AGRO NEEDS,FATEHABAD,HARYANA",CP0062,Patanjali PSB 1 LTR,PB0001,10,BOX,2280,22800
SALES_INVOICE,4,2019-06-28 00:00:000,HRD/19-20/157,"ROCKY AGRO NEEDS,FATEHABAD,HARYANA",CP0062,Patanjali Jaivik Khad 40 Kg,PB0002,50,Pcs.,480,24000
SALES_INVOICE,1,2019-06-28 00:00:000,HRD/19-20/158,"Luxmi Beej Bhandar,Ladwa,Kurukshetra (HR",CP0101,Patanjali Fluorescens 1 Kg,PB0021,5,BOX,1113.72,5568.6
SALES_INVOICE,2,2019-06-28 00:00:000,HRD/19-20/158,"Luxmi Beej Bhandar,Ladwa,Kurukshetra (HR",CP0101,Patanjali Jaivik PROM 40 Kg,PB0914,25,Pcs.,640,16000
SALES_INVOICE,3,2019-06-28 00:00:000,HRD/19-20/158,"Luxmi Beej Bhandar,Ladwa,Kurukshetra (HR",CP0101,Patanjali Poshak 05 Kg,PB0004,200,Pcs.,300,60000
SALES_INVOICE,1,2019-06-28 00:00:000,HRD/19-20/159,"BHARAT SALES CORPORATION,RANIA,SIRSA",CP0077,Patanjali Bio NPK 1 LTR,PB0104,2,BOX,1827,3654
SALES_INVOICE,2,2019-06-28 00:00:000,HRD/19-20/159,"BHARAT SALES CORPORATION,RANIA,SIRSA",CP0077,Patanjali Bio Potash 1 LTR,PB0017,2,BOX,2400,4800
SALES_INVOICE,3,2019-06-28 00:00:000,HRD/19-20/159,"BHARAT SALES CORPORATION,RANIA,SIRSA",CP0077,Patanjali Fluorescens 1 Kg,PB0021,20,BOX,1113.72,22274.4
SALES_INVOICE,4,2019-06-28 00:00:000,HRD/19-20/159,"BHARAT SALES CORPORATION,RANIA,SIRSA",CP0077,Patanjali Tricho 1 Kg,PB0019,20,BOX,1113.72,22274.4
SALES_INVOICE,5,2019-06-28 00:00:000,HRD/19-20/159,"BHARAT SALES CORPORATION,RANIA,SIRSA",CP0077,Patanjali Suraksha 1 Kg,PB0020,2,BOX,1113.72,2227.44
SALES_INVOICE,6,2019-06-28 00:00:000,HRD/19-20/159,"BHARAT SALES CORPORATION,RANIA,SIRSA",CP0077,Patanjali Poshak 05 Kg,PB0004,80,Pcs.,300,24000
SALES_INVOICE,1,2019-04-29 00:00:000,HRD/19-20/16,N.S. Traders,CP0006,Mix Kachra,PB0188,660,Kgs.,5,3300
SALES_INVOICE,1,2019-06-28 00:00:000,HRD/19-20/160,"R.S.Trading Co.,Kurukshetra, HARYANA",CP0136,Patanjali Bio NPK 1 LTR,PB0104,2,BOX,1827,3654
SALES_INVOICE,2,2019-06-28 00:00:000,HRD/19-20/160,"R.S.Trading Co.,Kurukshetra, HARYANA",CP0136,Patanjali Tricho 1 Kg,PB0019,5,BOX,1113.72,5568.6
SALES_INVOICE,1,2019-06-28 00:00:000,HRD/19-20/161,"BHARAT SALES CORPORATION,RANIA,SIRSA",CP0077,Patanjali Jaivik PROM 40 Kg,PB0914,200,Pcs.,640,128000
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/162,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,4,Pcs.,640,2560
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/162,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,4,Pcs.,300,1200
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/162,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,2,Pcs.,640,1280
SALES_INVOICE,4,2019-06-29 00:00:000,HRD/19-20/162,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,3,Pcs.,92.81,278.43
SALES_INVOICE,5,2019-06-29 00:00:000,HRD/19-20/162,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,3,Pcs.,92.81,278.43
SALES_INVOICE,6,2019-06-29 00:00:000,HRD/19-20/162,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,2,Pcs.,190,380
SALES_INVOICE,7,2019-06-29 00:00:000,HRD/19-20/162,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,2,Pcs.,200,400
SALES_INVOICE,8,2019-06-29 00:00:000,HRD/19-20/162,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Metarhizium Culture Broth,PB0534,2,Ltr.,104.75,209.5
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/163,LAKHMI CHAND KHANDSARI & SONS SHAHJHP UP,CP0099,Patanjali PSB 1 LTR,PB0001,2,BOX,2280,4560
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/163,LAKHMI CHAND KHANDSARI & SONS SHAHJHP UP,CP0099,Patanjali Fluorescens 1 Kg,PB0021,4,BOX,1113.72,4454.88
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/163,LAKHMI CHAND KHANDSARI & SONS SHAHJHP UP,CP0099,Patanjali Tricho 1 Kg,PB0019,4,BOX,1113.72,4454.88
SALES_INVOICE,4,2019-06-29 00:00:000,HRD/19-20/163,LAKHMI CHAND KHANDSARI & SONS SHAHJHP UP,CP0099,Patanjali Jaivik PROM 40 Kg,PB0914,50,Pcs.,640,32000
SALES_INVOICE,5,2019-06-29 00:00:000,HRD/19-20/163,LAKHMI CHAND KHANDSARI & SONS SHAHJHP UP,CP0099,Patanjali Poshak 05 Kg,PB0004,50,Pcs.,300,15000
SALES_INVOICE,6,2019-06-29 00:00:000,HRD/19-20/163,LAKHMI CHAND KHANDSARI & SONS SHAHJHP UP,CP0099,Soil Test Kit (50 Set )-Dharti Ka Doctor,PB1100,1,Pcs.,2117.8,2117.8
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/164,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Azoto 1 LTR,PB0011,1,BOX,2280,2280
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/164,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Bio NPK 1 LTR,PB0104,5,BOX,1827,9135
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/164,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali Bio Potash 1 LTR,PB0017,4,BOX,2400,9600
SALES_INVOICE,4,2019-06-29 00:00:000,HRD/19-20/164,PKSK S/D Nigohi Shahjahpur UP,CP0063,Patanjali PSB 0.5 LTR,PB0009,4,BOX,1230,4920
SALES_INVOICE,5,2019-06-29 00:00:000,HRD/19-20/164,PKSK S/D Nigohi Shahjahpur UP,CP0063,Soil Test Kit (50 Set )-Dharti Ka Doctor,PB1100,1,Pcs.,2117.8,2117.8
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/165,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,2,Pcs.,640,1280
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/165,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,2,Pcs.,300,600
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/165,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,1,Pcs.,640,640
SALES_INVOICE,4,2019-06-29 00:00:000,HRD/19-20/165,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,1.5,Pcs.,92.81,139.22
SALES_INVOICE,5,2019-06-29 00:00:000,HRD/19-20/165,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,1.5,Pcs.,92.81,139.22
SALES_INVOICE,6,2019-06-29 00:00:000,HRD/19-20/165,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,1,Pcs.,190,190
SALES_INVOICE,7,2019-06-29 00:00:000,HRD/19-20/165,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,1,Pcs.,200,200
SALES_INVOICE,8,2019-06-29 00:00:000,HRD/19-20/165,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Metarhizium Culture Broth,PB0534,1,Ltr.,104.76,104.76
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/166,"A.R. Grow Enterprises, Bhopal",CP0066,Patanjali Bio Potash 1 LTR,PB0017,50,BOX,2400,120000
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/166,"A.R. Grow Enterprises, Bhopal",CP0066,Patanjali Fluorescens 1 Kg,PB0021,50,BOX,1113.72,55686
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/166,"A.R. Grow Enterprises, Bhopal",CP0066,Patanjali Nemakill 1 Kg,PB0022,50,BOX,1012.56,50628
SALES_INVOICE,4,2019-06-29 00:00:000,HRD/19-20/166,"A.R. Grow Enterprises, Bhopal",CP0066,Patanjali Tricho 1 Kg,PB0019,50,BOX,1113.72,55686
SALES_INVOICE,5,2019-06-29 00:00:000,HRD/19-20/166,"A.R. Grow Enterprises, Bhopal",CP0066,Patanjali Jaivik Khad 40 Kg,PB0002,50,Pcs.,480,24000
SALES_INVOICE,6,2019-06-29 00:00:000,HRD/19-20/166,"A.R. Grow Enterprises, Bhopal",CP0066,Patanjali Jaivik PROM 40 Kg,PB0914,465,Pcs.,640,297600
SALES_INVOICE,7,2019-06-29 00:00:000,HRD/19-20/166,"A.R. Grow Enterprises, Bhopal",CP0066,Patanjali Poshak 05 Kg,PB0004,200,Pcs.,300,60000
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/167,"CSC E-Governance Services India Limited,",CP0079,Soil Test Kit (50 Set )-Dharti Ka Doctor,PB1100,100,Pcs.,2541.53,254153
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/168,"CSC E-Governance Services India Limited,",CP0079,Soil Test Kit (50 Set )-Dharti Ka Doctor,PB1100,100,Pcs.,2541.53,254153
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/169,"Patanjali Kisan Sewa Kendra, Bijnore, UP",CP0115,Patanjali Jaivik PROM 10 Kg.,PB1337,30,Bag,170,5100
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/169,"Patanjali Kisan Sewa Kendra, Bijnore, UP",CP0115,Patanjali Jaivik PROM 40 Kg,PB0914,28,Pcs.,640,17920
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/169,"Patanjali Kisan Sewa Kendra, Bijnore, UP",CP0115,Patanjali Jaivik Poshak 01 Kg,PB1486,120,Pcs.,64,7680
SALES_INVOICE,4,2019-06-29 00:00:000,HRD/19-20/169,"Patanjali Kisan Sewa Kendra, Bijnore, UP",CP0115,Patanjali Poshak 05 Kg,PB0004,180,Pcs.,300,54000
SALES_INVOICE,1,2019-05-01 00:00:000,HRD/19-20/17,N.S. Traders,CP0006,Gatta,PB0193,330,Kgs.,11.1,3663
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/170,PBRI Pvt. ltd. Branch MP,CP0122,Patanjali Azoto 1 LTR,PB0011,20,BOX,2280,45600
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/170,PBRI Pvt. ltd. Branch MP,CP0122,Patanjali Bio NPK 1 LTR,PB0104,50,BOX,1827,91350
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/170,PBRI Pvt. ltd. Branch MP,CP0122,Patanjali Bio Potash 1 LTR,PB0017,50,BOX,2400,120000
SALES_INVOICE,4,2019-06-29 00:00:000,HRD/19-20/170,PBRI Pvt. ltd. Branch MP,CP0122,Patanjali PSB 1 LTR,PB0001,50,BOX,2280,114000
SALES_INVOICE,5,2019-06-29 00:00:000,HRD/19-20/170,PBRI Pvt. ltd. Branch MP,CP0122,Patanjali Jaivik PROM 40 Kg,PB0914,420,Pcs.,640,268800
SALES_INVOICE,6,2019-06-29 00:00:000,HRD/19-20/170,PBRI Pvt. ltd. Branch MP,CP0122,Patanjali Poshak 05 Kg,PB0004,100,Pcs.,300,30000
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/171,"Andata Organic, Saharanpu, UP",CP0072,Patanjali Bio NPK 1 LTR,PB0104,2,BOX,1827,3654
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/171,"Andata Organic, Saharanpu, UP",CP0072,Patanjali Fluorescens 1 Kg,PB0021,10,BOX,1113.72,11137.2
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/171,"Andata Organic, Saharanpu, UP",CP0072,Patanjali Nemakill 1 Kg,PB0022,10,BOX,1012.56,10125.6
SALES_INVOICE,4,2019-06-29 00:00:000,HRD/19-20/171,"Andata Organic, Saharanpu, UP",CP0072,Patanjali Tricho 1 Kg,PB0019,10,BOX,1113.72,11137.2
SALES_INVOICE,5,2019-06-29 00:00:000,HRD/19-20/171,"Andata Organic, Saharanpu, UP",CP0072,Patanjali Jaivik Khad 40 Kg,PB0002,45,Pcs.,480,21600
SALES_INVOICE,1,2019-06-29 00:00:000,HRD/19-20/172,PBRI RAJ BRANCH,CP0126,Patanjali Jaivik Khad 40 Kg,PB0002,100,Pcs.,480,48000
SALES_INVOICE,2,2019-06-29 00:00:000,HRD/19-20/172,PBRI RAJ BRANCH,CP0126,Patanjali Jaivik PROM 40 Kg,PB0914,240,Pcs.,640,153600
SALES_INVOICE,3,2019-06-29 00:00:000,HRD/19-20/172,PBRI RAJ BRANCH,CP0126,Patanjali Poshak 05 Kg,PB0004,2000,Pcs.,300,600000
SALES_INVOICE,1,2019-07-02 00:00:000,HRD/19-20/173,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,6,Pcs.,640,3840
SALES_INVOICE,2,2019-07-02 00:00:000,HRD/19-20/173,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,6,Pcs.,300,1800
SALES_INVOICE,3,2019-07-02 00:00:000,HRD/19-20/173,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,3,Pcs.,480,1440
SALES_INVOICE,4,2019-07-02 00:00:000,HRD/19-20/173,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,4.5,Pcs.,92.81,417.65
SALES_INVOICE,5,2019-07-02 00:00:000,HRD/19-20/173,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,4.5,Pcs.,92.81,417.65
SALES_INVOICE,6,2019-07-02 00:00:000,HRD/19-20/173,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,3,Pcs.,190,570
SALES_INVOICE,7,2019-07-02 00:00:000,HRD/19-20/173,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,3,Pcs.,200,600
SALES_INVOICE,8,2019-07-02 00:00:000,HRD/19-20/173,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Metarhizium Culture Broth,PB0534,6,Ltr.,104.76,628.56
SALES_INVOICE,1,2019-07-02 00:00:000,HRD/19-20/174,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,8,Pcs.,640,5120
SALES_INVOICE,2,2019-07-02 00:00:000,HRD/19-20/174,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,8,Pcs.,300,2400
SALES_INVOICE,3,2019-07-02 00:00:000,HRD/19-20/174,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,4,Pcs.,480,1920
SALES_INVOICE,4,2019-07-02 00:00:000,HRD/19-20/174,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,6,Pcs.,92.81,556.86
SALES_INVOICE,5,2019-07-02 00:00:000,HRD/19-20/174,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,6,Pcs.,92.81,556.86
SALES_INVOICE,6,2019-07-02 00:00:000,HRD/19-20/174,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,4,Pcs.,190,760
SALES_INVOICE,7,2019-07-02 00:00:000,HRD/19-20/174,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,4,Pcs.,200,800
SALES_INVOICE,1,2019-07-02 00:00:000,HRD/19-20/175,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,18,Pcs.,640,11520
SALES_INVOICE,2,2019-07-02 00:00:000,HRD/19-20/175,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,18,Pcs.,300,5400
SALES_INVOICE,3,2019-07-02 00:00:000,HRD/19-20/175,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,9,Pcs.,480,4320
SALES_INVOICE,4,2019-07-02 00:00:000,HRD/19-20/175,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,13.5,Pcs.,92.81,1252.94
SALES_INVOICE,5,2019-07-02 00:00:000,HRD/19-20/175,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,13.5,Pcs.,92.81,1252.94
SALES_INVOICE,6,2019-07-02 00:00:000,HRD/19-20/175,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,9,Pcs.,190,1710
SALES_INVOICE,7,2019-07-02 00:00:000,HRD/19-20/175,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,9,Pcs.,200,1800
SALES_INVOICE,1,2019-07-02 00:00:000,HRD/19-20/176,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik PROM 40 Kg,PB0914,2,Pcs.,640,1280
SALES_INVOICE,2,2019-07-02 00:00:000,HRD/19-20/176,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Poshak 05 Kg,PB0004,2,Pcs.,300,600
SALES_INVOICE,3,2019-07-02 00:00:000,HRD/19-20/176,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Jaivik Khad 40 Kg,PB0002,2,Pcs.,480,960
SALES_INVOICE,4,2019-07-02 00:00:000,HRD/19-20/176,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,3,Pcs.,92.81,278.43
SALES_INVOICE,5,2019-07-02 00:00:000,HRD/19-20/176,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,3,Pcs.,92.81,278.43
